legs,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
legs_wide,0.45323726534843445,0.13040189445018768,-0.06825650483369827,0.9999837279319763,0.46384742856025696,0.11962990462779999,-0.03075765259563923,0.9999651312828064,0.46572768688201904,0.12025076150894165,-0.03073923848569393,0.9999538660049438,0.4675113260746002,0.12078619003295898,-0.030632583424448967,0.9999542236328125,0.4519893229007721,0.11524499952793121,-0.09445972740650177,0.9999728798866272,0.44496798515319824,0.11253461986780167,-0.09442262351512909,0.999973714351654,0.43663695454597473,0.10917363315820694,-0.0944194346666336,0.999973714351654,0.44949498772621155,0.11896944046020508,0.15288226306438446,0.9998244643211365,0.40326908230781555,0.10294385254383087,-0.14999926090240479,0.9999727606773376,0.441228449344635,0.14126703143119812,0.004385163076221943,0.9999492168426514,0.4255327880382538,0.137271910905838,-0.083479143679142,0.9999749064445496,0.40862417221069336,0.19161246716976166,0.33854132890701294,0.9998040199279785,0.2778658866882324,0.15258921682834625,-0.27939900755882263,0.9999951720237732,0.43558916449546814,0.2909080982208252,0.42218929529190063,0.34578585624694824,0.2519984245300293,0.2577832341194153,-0.37902387976646423,0.9946969747543335,0.4822271466255188,0.38238030672073364,0.2690264880657196,0.6826647520065308,0.32623952627182007,0.3513338267803192,-0.4289212226867676,0.9889543652534485,0.49451905488967896,0.4085844159126282,0.24595600366592407,0.6320782899856567,0.3361038863658905,0.38148412108421326,-0.4908989667892456,0.9797375798225403,0.4967663288116455,0.4078076481819153,0.17890818417072296,0.6449189782142639,0.36154547333717346,0.3765248954296112,-0.48958897590637207,0.9789391160011292,0.48860490322113037,0.398009717464447,0.23535719513893127,0.6236651539802551,0.36334532499313354,0.3695357143878937,-0.42322587966918945,0.9663023352622986,0.3985723853111267,0.37333130836486816,0.2032046616077423,0.9995115399360657,0.3248908221721649,0.36144763231277466,-0.20327673852443695,0.999774158000946,0.4365203082561493,0.5176073312759399,0.26523035764694214,0.8268270492553711,0.2609345614910126,0.5067045092582703,-0.26516449451446533,0.9907488226890564,0.472563773393631,0.6588414907455444,0.40652307868003845,0.911106288433075,0.1856597512960434,0.6698545217514038,-0.25381460785865784,0.9888184666633606,0.45734894275665283,0.6851592659950256,0.40953555703163147,0.892991840839386,0.16446805000305176,0.6960828304290771,-0.2610980272293091,0.9003476500511169,0.5806403756141663,0.6803582906723022,0.27541983127593994,0.9308761954307556,0.27151361107826233,0.7145894169807434,-0.4805949628353119,0.9785820841789246
legs_wide,0.46116530895233154,0.13429604470729828,-0.06758522242307663,0.9999801516532898,0.4711017906665802,0.12367290258407593,-0.028888791799545288,0.9999580383300781,0.4724922478199005,0.12427061796188354,-0.028868526220321655,0.999946117401123,0.4739112854003906,0.12483086436986923,-0.02875840663909912,0.9999471306800842,0.46215537190437317,0.11954672634601593,-0.09760753065347672,0.999967098236084,0.4559340178966522,0.11693362146615982,-0.09759195148944855,0.9999680519104004,0.4483085572719574,0.11373063176870346,-0.09763238579034805,0.9999676942825317,0.45421507954597473,0.1221967488527298,0.16007065773010254,0.9997984170913696,0.4141417145729065,0.10596305131912231,-0.16412852704524994,0.9999653697013855,0.4471838176250458,0.14439737796783447,0.007657824084162712,0.999938428401947,0.4330682158470154,0.14055940508842468,-0.08648861944675446,0.9999679923057556,0.41007763147354126,0.19303974509239197,0.35878023505210876,0.9998151063919067,0.2851523756980896,0.15116941928863525,-0.30745914578437805,0.9999951124191284,0.43014103174209595,0.2919749617576599,0.4552421569824219,0.33427178859710693,0.25629693269729614,0.25720128417015076,-0.41408571600914,0.9945567846298218,0.4715560972690582,0.3835447430610657,0.30992424488067627,0.6769841313362122,0.3314529061317444,0.348560631275177,-0.4605350196361542,0.9892898797988892,0.48552533984184265,0.41006118059158325,0.2925495505332947,0.6254693865776062,0.34323811531066895,0.37913885712623596,-0.524105966091156,0.9808031916618347,0.48936915397644043,0.40954190492630005,0.22457078099250793,0.638781726360321,0.36661502718925476,0.37428808212280273,-0.515911340713501,0.9801096320152283,0.480497270822525,0.3993733525276184,0.2762298583984375,0.616814136505127,0.36876198649406433,0.36710163950920105,-0.45166677236557007,0.9672203063964844,0.3965376019477844,0.37581053376197815,0.21242086589336395,0.9995025396347046,0.3239075839519501,0.3608396649360657,-0.2125268280506134,0.999774158000946,0.43469110131263733,0.5152477622032166,0.2629183828830719,0.8212242126464844,0.2620287239551544,0.5046461224555969,-0.2888966500759125,0.9911896586418152,0.4723454415798187,0.6562752723693848,0.4054855704307556,0.9078241586685181,0.18593573570251465,0.6692960858345032,-0.2486950308084488,0.9887928366661072,0.4574514925479889,0.6832679510116577,0.40832647681236267,0.8941247463226318,0.16518552601337433,0.6950441002845764,-0.2530582547187805,0.9070200324058533,0.5833280682563782,0.6801344752311707,0.26579171419143677,0.928587794303894,0.28104841709136963,0.714360237121582,-0.47863900661468506,0.9785648584365845
legs_wide,0.4642597734928131,0.13581547141075134,-0.020851165056228638,0.999979555606842,0.47407498955726624,0.1252441108226776,0.018117714673280716,0.9999569058418274,0.4756131172180176,0.12603934109210968,0.01814056560397148,0.9999450445175171,0.4770835340023041,0.1268157660961151,0.018258055672049522,0.9999462366104126,0.46501773595809937,0.12067488580942154,-0.050603654235601425,0.9999664425849915,0.45917809009552,0.11799953132867813,-0.05059168115258217,0.9999679923057556,0.4519241750240326,0.11477978527545929,-0.0506371445953846,0.9999681115150452,0.456074982881546,0.12354377657175064,0.20360684394836426,0.9997864961624146,0.41839972138404846,0.10684292018413544,-0.11279270052909851,0.9999648332595825,0.4499887228012085,0.14574968814849854,0.05214397609233856,0.9999315142631531,0.4364270865917206,0.14167676866054535,-0.04217539355158806,0.999964714050293,0.40933340787887573,0.19400741159915924,0.40861719846725464,0.9998136758804321,0.29031264781951904,0.1505303978919983,-0.27205851674079895,0.9999960064888,0.42574089765548706,0.2931657135486603,0.506141722202301,0.2798910140991211,0.2579023838043213,0.256186306476593,-0.37932518124580383,0.9942824840545654,0.46722424030303955,0.3827490508556366,0.37066513299942017,0.6212759017944336,0.3283582329750061,0.3496879041194916,-0.4274355471134186,0.9892215132713318,0.48119595646858215,0.40988534688949585,0.3566855192184448,0.5766932964324951,0.33801934123039246,0.3791579008102417,-0.48837512731552124,0.9808467030525208,0.485364705324173,0.40936756134033203,0.28998175263404846,0.5906479358673096,0.3626237213611603,0.3741900324821472,-0.4810846447944641,0.9801656007766724,0.4762326180934906,0.39881661534309387,0.3379066586494446,0.5686478018760681,0.3646787405014038,0.36707058548927307,-0.41883420944213867,0.9664763808250427,0.39677566289901733,0.37778812646865845,0.2207881659269333,0.9995104074478149,0.32504984736442566,0.3634037971496582,-0.2208995223045349,0.9998071789741516,0.43378013372421265,0.5169329643249512,0.29523131251335144,0.8167114853858948,0.2614395022392273,0.5043250918388367,-0.3470737040042877,0.9929566979408264,0.47265762090682983,0.6556979417800903,0.4390386939048767,0.9108613133430481,0.18479955196380615,0.669122576713562,-0.3448379635810852,0.9908512234687805,0.45661842823028564,0.6829153895378113,0.4420152008533478,0.8968549370765686,0.1574639230966568,0.6971724033355713,-0.352683424949646,0.9217337369918823,0.5851100087165833,0.6796430349349976,0.3086758852005005,0.9336857795715332,0.29575827717781067,0.7144531011581421,-0.5879350304603577,0.98283851146698
legs_wide,0.4689498841762543,0.14158189296722412,0.0010742624290287495,0.9999756813049316,0.4751412570476532,0.12857528030872345,0.0279709342867136,0.9999473690986633,0.4748613238334656,0.12874245643615723,0.02801075018942356,0.9999350905418396,0.4744354784488678,0.12893003225326538,0.028148099780082703,0.9999381303787231,0.4697093069553375,0.12601019442081451,-0.0492672435939312,0.9999568462371826,0.46533283591270447,0.12415887415409088,-0.049289193004369736,0.9999592900276184,0.4602675437927246,0.12208957970142365,-0.049375757575035095,0.9999581575393677,0.45167750120162964,0.1252695620059967,0.1707252860069275,0.9997710585594177,0.42694535851478577,0.11430777609348297,-0.18283666670322418,0.9999523758888245,0.45117250084877014,0.1512434184551239,0.05903983488678932,0.9999253153800964,0.4431476294994354,0.14825628697872162,-0.04552626609802246,0.9999553561210632,0.40334582328796387,0.19194230437278748,0.365953266620636,0.9998273253440857,0.29535457491874695,0.14663377404212952,-0.3513554632663727,0.9999964237213135,0.41818368434906006,0.2873503565788269,0.47660303115844727,0.2625608444213867,0.2697453498840332,0.25405752658843994,-0.4508666694164276,0.9937620759010315,0.46292176842689514,0.3811606764793396,0.3509647846221924,0.6013028621673584,0.3470126688480377,0.34861868619918823,-0.4567977786064148,0.9879705905914307,0.47602927684783936,0.4068481922149658,0.3377922773361206,0.5587257742881775,0.3584544360637665,0.37975770235061646,-0.5152331590652466,0.979142963886261,0.48099932074546814,0.4065682291984558,0.2710893452167511,0.5747175812721252,0.38173481822013855,0.3748055696487427,-0.5030192732810974,0.978495717048645,0.4724165201187134,0.3961285948753357,0.317629337310791,0.5521737337112427,0.3823334872722626,0.3667748272418976,-0.44587600231170654,0.9630802273750305,0.4053034782409668,0.37754499912261963,0.22008539736270905,0.9995366334915161,0.33667925000190735,0.36346572637557983,-0.2200566977262497,0.9998345375061035,0.44136571884155273,0.5186113119125366,0.30875614285469055,0.8079124093055725,0.26175928115844727,0.506949782371521,-0.3107920289039612,0.9939204454421997,0.47326138615608215,0.6561818718910217,0.4856434762477875,0.9056957364082336,0.1838615983724594,0.6702708601951599,-0.3132117986679077,0.9915177822113037,0.456449419260025,0.6837605834007263,0.49133795499801636,0.8943119645118713,0.15568174421787262,0.6990713477134705,-0.32109150290489197,0.9298781156539917,0.5853133201599121,0.6790717840194702,0.3649043142795563,0.9313932061195374,0.29766181111335754,0.7142810225486755,-0.5234934091567993,0.984416127204895
legs_wide,0.4612869620323181,0.14799213409423828,0.01894420199096203,0.9999204277992249,0.4638591408729553,0.133479043841362,0.052337680011987686,0.9998325109481812,0.4626329243183136,0.13312876224517822,0.052346307784318924,0.9998105764389038,0.4612913727760315,0.13267095386981964,0.05243978649377823,0.9998341202735901,0.46321940422058105,0.1319510042667389,-0.023761605843901634,0.9998401403427124,0.46120133996009827,0.13048496842384338,-0.02376496233046055,0.9998427629470825,0.4579705595970154,0.1287929266691208,-0.02386496774852276,0.9998348951339722,0.44028469920158386,0.12812548875808716,0.2059590071439743,0.9994988441467285,0.43051376938819885,0.12237928062677383,-0.14647813141345978,0.9998305439949036,0.4455627501010895,0.15689125657081604,0.08330643177032471,0.9998036026954651,0.4424462616443634,0.15485501289367676,-0.019851118326187134,0.9998375773429871,0.39063483476638794,0.18901792168617249,0.4060175120830536,0.999753475189209,0.3064090609550476,0.14623066782951355,-0.33087101578712463,0.9999912977218628,0.3908061683177948,0.2816973328590393,0.5073867440223694,0.19425494968891144,0.2747437357902527,0.2545666992664337,-0.439092218875885,0.9926653504371643,0.45017290115356445,0.3737697899341583,0.38140296936035156,0.5033307671546936,0.3534267544746399,0.3474110960960388,-0.448018342256546,0.9832175374031067,0.46611303091049194,0.3974546790122986,0.37776774168014526,0.4757396876811981,0.3665255606174469,0.3779340386390686,-0.5078413486480713,0.970486581325531,0.47299453616142273,0.3973599970340729,0.30749544501304626,0.4975058436393738,0.3882921040058136,0.3745601177215576,-0.4876140058040619,0.9698621034622192,0.4647201597690582,0.387137234210968,0.34643101692199707,0.47664687037467957,0.38738200068473816,0.36578500270843506,-0.43432965874671936,0.9479007124900818,0.39529114961624146,0.3731704354286194,0.2317374348640442,0.9993540644645691,0.3385182321071625,0.36285626888275146,-0.23171430826187134,0.9996790289878845,0.43537139892578125,0.5193740725517273,0.2556051015853882,0.778861939907074,0.26322758197784424,0.5095502138137817,-0.2692672908306122,0.9929567575454712,0.4741171598434448,0.6579619646072388,0.3903430998325348,0.8838549256324768,0.18323366343975067,0.6737391948699951,-0.20746581256389618,0.990135133266449,0.4596675932407379,0.6851077675819397,0.391157329082489,0.8715484738349915,0.15581414103507996,0.7030006647109985,-0.20848213136196136,0.9325354099273682,0.5728380084037781,0.6769345998764038,0.25432634353637695,0.9166195392608643,0.2835591733455658,0.7154797911643982,-0.4096519947052002,0.9827802777290344
legs_wide,0.4460214376449585,0.13304591178894043,-0.05569055303931236,0.9999569654464722,0.4564875662326813,0.1220988780260086,-0.016689231619238853,0.9999032616615295,0.45822322368621826,0.12321899831295013,-0.01667354442179203,0.9998741745948792,0.45982804894447327,0.12428294122219086,-0.01658041402697563,0.9998696446418762,0.44424185156822205,0.11694036424160004,-0.07594482600688934,0.9999255537986755,0.43666085600852966,0.11413438618183136,-0.07589178532361984,0.9999310970306396,0.4278479218482971,0.11085083335638046,-0.07589970529079437,0.9999319911003113,0.44086137413978577,0.12428782135248184,0.17478178441524506,0.9994688034057617,0.39342057704925537,0.10565632581710815,-0.10403779149055481,0.9999240040779114,0.4334370791912079,0.14575104415416718,0.01967807114124298,0.9998432993888855,0.4170302152633667,0.14119455218315125,-0.06210116669535637,0.9999264478683472,0.3907754719257355,0.19488313794136047,0.3728671669960022,0.999580979347229,0.27851760387420654,0.15414541959762573,-0.24230453372001648,0.9999944567680359,0.4115094840526581,0.2924470007419586,0.45666995644569397,0.18405286967754364,0.256057471036911,0.25912854075431824,-0.359491765499115,0.9918575286865234,0.45014482736587524,0.3838946223258972,0.3093518912792206,0.46995359659194946,0.3414739966392517,0.3521706461906433,-0.40586915612220764,0.9800182580947876,0.4684290587902069,0.41025662422180176,0.2894514203071594,0.4470987021923065,0.3548643887042999,0.38203173875808716,-0.4633080065250397,0.967062771320343,0.4750564694404602,0.4099332392215729,0.22748500108718872,0.45953530073165894,0.3760034739971161,0.37670692801475525,-0.4513624906539917,0.9656822085380554,0.4642682671546936,0.39952701330184937,0.2779545485973358,0.441672146320343,0.37565040588378906,0.3686761260032654,-0.39521461725234985,0.9459384679794312,0.39615362882614136,0.38507410883903503,0.1997910887002945,0.9993643164634705,0.3248870074748993,0.3703659176826477,-0.19997118413448334,0.9998209476470947,0.43202221393585205,0.5227310061454773,0.3226463794708252,0.8220669031143188,0.25858914852142334,0.5127943754196167,-0.27983441948890686,0.9937118887901306,0.47334328293800354,0.6571070551872253,0.5064072608947754,0.9234206080436707,0.18424345552921295,0.6734707951545715,-0.28806835412979126,0.991195559501648,0.45906195044517517,0.6840290427207947,0.514439582824707,0.9093413949012756,0.15850220620632172,0.7027068138122559,-0.2965168356895447,0.9224840998649597,0.5770983099937439,0.6783027648925781,0.391226589679718,0.9349364042282104,0.28474825620651245,0.7159734964370728,-0.5099887847900391,0.9815941452980042
legs_wide,0.44387397170066833,0.13512776792049408,-0.048269838094711304,0.9999626874923706,0.4544017016887665,0.12361447513103485,-0.010086827911436558,0.9999182820320129,0.45603233575820923,0.12462444603443146,-0.010063567198812962,0.9998937845230103,0.45750850439071655,0.12560556828975677,-0.009961134754121304,0.999890923500061,0.4428335428237915,0.11885509639978409,-0.07414473593235016,0.999936580657959,0.435581237077713,0.11618319898843765,-0.07409545034170151,0.9999410510063171,0.42707008123397827,0.11307551711797714,-0.07411561906337738,0.9999415874481201,0.4392659068107605,0.12533213198184967,0.1751318871974945,0.99956214427948,0.3929842710494995,0.10727344453334808,-0.12798628211021423,0.999934196472168,0.43218204379081726,0.1474357396364212,0.025016233325004578,0.9998659491539001,0.41631338000297546,0.143020898103714,-0.06334281712770462,0.9999362826347351,0.3893248736858368,0.19624106585979462,0.3742271959781647,0.9996365308761597,0.27766361832618713,0.1547425240278244,-0.26788151264190674,0.9999945163726807,0.40935906767845154,0.2948644757270813,0.46917203068733215,0.18560607731342316,0.2523559331893921,0.2615295946598053,-0.37759339809417725,0.9922123551368713,0.45430174469947815,0.38509273529052734,0.3320680260658264,0.49562740325927734,0.33613601326942444,0.35435986518859863,-0.41615304350852966,0.9820823073387146,0.47157591581344604,0.41124778985977173,0.3152123689651489,0.47008422017097473,0.3485753834247589,0.383621484041214,-0.47331297397613525,0.9700886011123657,0.4764789044857025,0.4102439284324646,0.2507222890853882,0.48396968841552734,0.3714086413383484,0.37719255685806274,-0.46220511198043823,0.968915581703186,0.46634331345558167,0.3997434973716736,0.29989129304885864,0.46443605422973633,0.37165743112564087,0.36900609731674194,-0.40575891733169556,0.9499757885932922,0.395519882440567,0.38410601019859314,0.2048237919807434,0.9993664622306824,0.32459715008735657,0.3702613413333893,-0.20496520400047302,0.9998120665550232,0.4287970960140228,0.5200883150100708,0.30861446261405945,0.8053656220436096,0.25871244072914124,0.5121570825576782,-0.2718484401702881,0.9931567311286926,0.4732078015804291,0.6569787859916687,0.47907230257987976,0.9151620864868164,0.1830892115831375,0.6736999154090881,-0.2687852680683136,0.9909853935241699,0.45907852053642273,0.684018611907959,0.4857873320579529,0.9046286940574646,0.15654894709587097,0.7042170166969299,-0.2757114768028259,0.9232888221740723,0.5770105123519897,0.6773616671562195,0.3645952045917511,0.9316921234130859,0.28841644525527954,0.7163692712783813,-0.4841146767139435,0.981513500213623
legs_wide,0.44451281428337097,0.13589991629123688,-0.0726918876171112,0.9999635815620422,0.4544633626937866,0.12475679069757462,-0.03382495790719986,0.9999204874038696,0.4560120403766632,0.12564636766910553,-0.03380392864346504,0.9998973608016968,0.4574982225894928,0.1264989823102951,-0.03371037170290947,0.9998942017555237,0.4439114034175873,0.11996501684188843,-0.09591197967529297,0.9999372959136963,0.4365275204181671,0.117139533162117,-0.0958637148141861,0.9999421238899231,0.42796051502227783,0.11388255655765533,-0.0958748534321785,0.9999421834945679,0.43902504444122314,0.12555721402168274,0.15846942365169525,0.9995757341384888,0.39349132776260376,0.1077515110373497,-0.13623908162117004,0.999934732913971,0.43231239914894104,0.14808417856693268,0.0033814269118010998,0.9998658895492554,0.4170394837856293,0.14363451302051544,-0.08241958916187286,0.9999364018440247,0.3893905580043793,0.19623394310474396,0.3650130033493042,0.999634861946106,0.2775353789329529,0.15483711659908295,-0.2744026184082031,0.9999943375587463,0.4086977541446686,0.29468968510627747,0.4603188931941986,0.18607358634471893,0.25320035219192505,0.26115208864212036,-0.3828383684158325,0.9923649430274963,0.45525985956192017,0.38514986634254456,0.3246254324913025,0.5040903687477112,0.3367083966732025,0.3543400764465332,-0.4265725314617157,0.9833300113677979,0.47263574600219727,0.4112420976161957,0.3077974021434784,0.47784602642059326,0.3487614393234253,0.3836692273616791,-0.4853905141353607,0.9719776511192322,0.47740888595581055,0.41032153367996216,0.243072047829628,0.49160608649253845,0.37174925208091736,0.3771776556968689,-0.47417497634887695,0.9709112644195557,0.46736928820610046,0.3998734652996063,0.2924448549747467,0.47186189889907837,0.3717360496520996,0.3689146339893341,-0.41628754138946533,0.9527754783630371,0.3936622738838196,0.3825209140777588,0.20527976751327515,0.9993454813957214,0.3234625458717346,0.3686423897743225,-0.20542208850383759,0.9997956156730652,0.4308382570743561,0.5163772106170654,0.3050128221511841,0.8012696504592896,0.2587187886238098,0.5118106603622437,-0.27252140641212463,0.9929753541946411,0.472379207611084,0.6555252075195312,0.4709271192550659,0.9108172059059143,0.18319079279899597,0.6737099289894104,-0.26927974820137024,0.9907485842704773,0.4587520658969879,0.6827647686004639,0.47742852568626404,0.899336576461792,0.15596817433834076,0.7042185068130493,-0.2766783833503723,0.9206975698471069,0.5753072500228882,0.6769274473190308,0.3567406237125397,0.9291359186172485,0.28807613253593445,0.7158405184745789,-0.4892255663871765,0.9811211824417114
legs_normal,0.4500482380390167,0.101168692111969,-0.0019102352671325207,0.9998716115951538,0.4602627754211426,0.08829355984926224,0.029576387256383896,0.9996852278709412,0.461238831281662,0.0886821523308754,0.02950536459684372,0.9996234774589539,0.46206969022750854,0.08914068341255188,0.029547426849603653,0.9996262192726135,0.4519147574901581,0.08471965789794922,-0.036251019686460495,0.9997756481170654,0.44591060280799866,0.08223728835582733,-0.03623354062438011,0.9998139142990112,0.43876728415489197,0.07941405475139618,-0.03627133369445801,0.9998412728309631,0.4395048916339874,0.08632878214120865,0.1934511959552765,0.9989530444145203,0.40325382351875305,0.07132522016763687,-0.10229342430830002,0.9998278021812439,0.4352368116378784,0.1107771173119545,0.06459876894950867,0.9995246529579163,0.42293238639831543,0.10747718811035156,-0.023186763748526573,0.9998056888580322,0.37128305435180664,0.14746074378490448,0.37876349687576294,0.9982859492301941,0.28657102584838867,0.11629427969455719,-0.2485923171043396,0.9999862313270569,0.3571174144744873,0.24801015853881836,0.4705483019351959,0.06050378829240799,0.2599228620529175,0.22743478417396545,-0.3389230966567993,0.9933251738548279,0.3840654194355011,0.32762283086776733,0.3711605966091156,0.1027693897485733,0.33514174818992615,0.3212660849094391,-0.3552705645561218,0.979310929775238,0.392911434173584,0.3520423173904419,0.3624488413333893,0.1117219552397728,0.34312742948532104,0.35447850823402405,-0.4025724232196808,0.9623858332633972,0.3962317705154419,0.35086941719055176,0.3110015094280243,0.11547040939331055,0.3628491759300232,0.35191571712493896,-0.3862212598323822,0.9609681963920593,0.392032653093338,0.3409293591976166,0.3421030640602112,0.11531025171279907,0.36418449878692627,0.34249594807624817,-0.34246107935905457,0.943211555480957,0.3739413022994995,0.3434990644454956,0.18528716266155243,0.9972174763679504,0.3144308626651764,0.33590167760849,-0.1851818859577179,0.998415470123291,0.38099056482315063,0.4823300838470459,0.06623401492834091,0.5321831703186035,0.3331246078014374,0.48126429319381714,-0.2639257311820984,0.9647225737571716,0.37520578503608704,0.660398006439209,0.08010239154100418,0.654838502407074,0.31093278527259827,0.6643863916397095,-0.24812403321266174,0.9340463876724243,0.3484930694103241,0.6817895770072937,0.06984929740428925,0.6450524926185608,0.2807377576828003,0.6903038024902344,-0.2536294162273407,0.8311977386474609,0.48697853088378906,0.6879400610923767,-0.07543300092220306,0.8070675730705261,0.4022569954395294,0.7043054103851318,-0.4362003207206726,0.9362043142318726
legs_normal,0.4236510396003723,0.07044951617717743,-0.07407072186470032,0.9999427795410156,0.436597615480423,0.060416460037231445,-0.031038416549563408,0.9998611807823181,0.4410818815231323,0.0617099329829216,-0.031139591708779335,0.9998295903205872,0.4455265402793884,0.06269685924053192,-0.03115282580256462,0.9998300671577454,0.4156978130340576,0.05486481264233589,-0.08077512681484222,0.9999006986618042,0.4062645733356476,0.0529920868575573,-0.0807323157787323,0.9999189376831055,0.3956547975540161,0.05091366171836853,-0.08065948635339737,0.9999318718910217,0.4347047209739685,0.06534840911626816,0.19370485842227936,0.9995264410972595,0.36880064010620117,0.05009731650352478,-0.03534867614507675,0.9999313354492188,0.4171176552772522,0.08728647232055664,0.015879886224865913,0.999798059463501,0.394316703081131,0.08160285651683807,-0.05119040980935097,0.9999175071716309,0.3879786729812622,0.14504417777061462,0.4427083432674408,0.9989870190620422,0.27503302693367004,0.10987962782382965,-0.18386107683181763,0.9999904036521912,0.387746125459671,0.2482796162366867,0.5543332695960999,0.09948377311229706,0.2516249716281891,0.22078199684619904,-0.26851651072502136,0.9954050779342651,0.4262330234050751,0.3284427225589752,0.4495522677898407,0.16188505291938782,0.32779932022094727,0.3147774934768677,-0.32940948009490967,0.9851155281066895,0.4380819499492645,0.35623401403427124,0.4337039887905121,0.16613925993442535,0.3341560363769531,0.34704235196113586,-0.3886382281780243,0.9711861610412598,0.43636780977249146,0.3566487431526184,0.37508776783943176,0.16963937878608704,0.3609202206134796,0.34179767966270447,-0.3763514757156372,0.9698308706283569,0.425650954246521,0.34675970673561096,0.41835805773735046,0.1695946455001831,0.3643617331981659,0.3333967626094818,-0.3191910684108734,0.9572277069091797,0.3894211947917938,0.33818715810775757,0.20712539553642273,0.997843325138092,0.3219403028488159,0.3279208540916443,-0.20729486644268036,0.9987525939941406,0.3771651089191437,0.4829953610897064,0.10040642321109772,0.5265049338340759,0.32590556144714355,0.4844440817832947,-0.28612732887268066,0.9627264738082886,0.37065091729164124,0.6603305339813232,0.10189851373434067,0.6265894174575806,0.300805926322937,0.6677008867263794,-0.2919217050075531,0.932003378868103,0.3405529260635376,0.6825374364852905,0.09019608795642853,0.6172475814819336,0.2676424980163574,0.6962743997573853,-0.30022910237312317,0.8124532699584961,0.4836878776550293,0.6879633665084839,-0.043415963649749756,0.7845991849899292,0.40710562467575073,0.7159016728401184,-0.49982601404190063,0.929931640625
legs_wide,0.4311430752277374,0.09114328026771545,-0.18389354646205902,0.9999602437019348,0.4421268105506897,0.07996416836977005,-0.14274635910987854,0.9999107718467712,0.4474220275878906,0.08138793706893921,-0.14276422560214996,0.9998833537101746,0.4518604278564453,0.08260379731655121,-0.1427430659532547,0.9998802542686462,0.42197540402412415,0.07427705824375153,-0.19496847689151764,0.9999332427978516,0.411776602268219,0.0719255656003952,-0.19493307173252106,0.9999412894248962,0.4020135700702667,0.06927485018968582,-0.1948329657316208,0.9999457001686096,0.43814969062805176,0.08466339111328125,0.08450394123792648,0.9995597004890442,0.3736928403377533,0.06843893975019455,-0.17276376485824585,0.9999459981918335,0.4242211580276489,0.10649671405553818,-0.09288062155246735,0.9998449087142944,0.40285027027130127,0.10090798139572144,-0.1654849350452423,0.9999397397041321,0.4007743000984192,0.1642456352710724,0.33111700415611267,0.9991421699523926,0.2763240933418274,0.1337021440267563,-0.29595738649368286,0.9999886155128479,0.4180383086204529,0.2736254036426544,0.45859870314598083,0.1675577461719513,0.26262035965919495,0.24500206112861633,-0.379834920167923,0.9937212467193604,0.4460510313510895,0.36756035685539246,0.34708166122436523,0.37425997853279114,0.34286749362945557,0.3358374536037445,-0.4271348714828491,0.9837323427200317,0.46172988414764404,0.3945141136646271,0.3249380886554718,0.3504253327846527,0.35279080271720886,0.36683541536331177,-0.4980020821094513,0.969067394733429,0.4695083498954773,0.3962392508983612,0.25530290603637695,0.35822612047195435,0.38104552030563354,0.3628285527229309,-0.4891933798789978,0.9672929644584656,0.4597460925579071,0.3844633996486664,0.3123687505722046,0.34883520007133484,0.38206273317337036,0.354667991399765,-0.4191042184829712,0.9512751698493958,0.38879096508026123,0.3577307164669037,0.20766282081604004,0.9988231062889099,0.31112974882125854,0.3484255373477936,-0.2079547941684723,0.9994639158248901,0.4195781648159027,0.5049453973770142,0.22541414201259613,0.813766360282898,0.25498151779174805,0.49416476488113403,-0.23988722264766693,0.9875665307044983,0.45886674523353577,0.6554723978042603,0.32586851716041565,0.8832358121871948,0.15558958053588867,0.6654256582260132,-0.15039320290088654,0.9835306406021118,0.4410371482372284,0.6837149262428284,0.32419946789741516,0.8374362587928772,0.12665684521198273,0.6973581910133362,-0.15123504400253296,0.851872444152832,0.5559091567993164,0.6822069883346558,0.18140648305416107,0.9072411060333252,0.28104424476623535,0.7131320238113403,-0.38615238666534424,0.9702577590942383
