type,class,stand,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
squat,half-side,down,0.457470178604126,0.4468008577823639,-0.3147787749767303,0.9995421767234802,0.462859570980072,0.4282478392124176,-0.311739981174469,0.998901903629303,0.4662062227725982,0.426932692527771,-0.3116748034954071,0.9989972710609436,0.470493733882904,0.4253635108470917,-0.3117038607597351,0.997878074645996,0.4561594128608703,0.4291241466999054,-0.2948289513587951,0.9988322257995604,0.4543645977973938,0.4284774363040924,-0.2949238419532776,0.9992753863334656,0.4527246356010437,0.4277754426002502,-0.2949793934822082,0.9989846348762512,0.4854343831539154,0.4256777465343475,-0.2564373612403869,0.9978744387626648,0.4602643847465515,0.4288890063762665,-0.1815286129713058,0.9988956451416016,0.467242568731308,0.4612850248813629,-0.2928115725517273,0.9996219873428344,0.4578394293785095,0.4610432386398315,-0.2712640762329101,0.9996738433837892,0.5283697843551636,0.4921973347663879,-0.2284052073955536,0.9993169903755188,0.4551027417182922,0.5057494044303894,-0.0848475322127342,0.99978107213974,0.5240024328231812,0.6308977007865906,-0.3707669377326965,0.9506871104240416,0.4359901845455169,0.626244843006134,-0.239489197731018,0.9129379391670228,0.4867303967475891,0.5292069911956787,-0.4838186800479889,0.9691336154937744,0.4486548900604248,0.5344889760017395,-0.4542526304721832,0.9231934547424316,0.4769483506679535,0.5061704516410828,-0.5150176882743835,0.9474507570266724,0.4466066360473633,0.5053671002388,-0.4872578680515289,0.8541115522384644,0.4792698323726654,0.4969741702079773,-0.5027186870574951,0.935795247554779,0.4512411057949066,0.498775452375412,-0.4660864472389221,0.8183475732803345,0.4824561476707458,0.5033507943153381,-0.479918897151947,0.8703213334083557,0.4558446407318115,0.5080026984214783,-0.4506083130836487,0.7667108178138733,0.5519514083862305,0.6544680595397949,-0.0483251214027404,0.9996691942214966,0.50798499584198,0.651589035987854,0.0483689680695533,0.9996963739395142,0.5486656427383423,0.683931291103363,-0.3661952614784241,0.988644242286682,0.4406455457210541,0.6730353236198425,-0.1940601915121078,0.9580581188201904,0.5685518980026245,0.8708056807518005,-0.2457824498414993,0.9878971576690674,0.45657879114151,0.8387347459793091,-0.0727988705039024,0.9600815176963806,0.5730479955673218,0.8866659998893738,-0.2382861077785492,0.8852372169494629,0.4681369662284851,0.8598034977912903,-0.0666794627904892,0.9479900598526,0.5506273508071899,0.9328340291976928,-0.3629100024700165,0.9820672273635864,0.4252597391605377,0.8823647499084473,-0.1554949581623077,0.9518092274665833
squat,half-side,up,0.4863685965538025,0.1339707970619201,-0.2926998734474182,0.9999536871910096,0.4938476979732513,0.1178521588444709,-0.2939614057540893,0.9998928308486938,0.4974193572998047,0.1176206693053245,-0.2939775288105011,0.99990051984787,0.5011804699897766,0.117646537721157,-0.2939828336238861,0.9998295307159424,0.4874428212642669,0.1182212829589843,-0.2748230695724487,0.9998897314071656,0.4862780570983886,0.1183165237307548,-0.2748385071754455,0.9999136328697203,0.4851986765861511,0.1183613240718841,-0.2748554348945617,0.999896764755249,0.5137797594070435,0.1283185482025146,-0.250881165266037,0.9998310804367064,0.4913271069526672,0.128028929233551,-0.1611058712005615,0.999829351902008,0.4932383894920349,0.1515181362628936,-0.2736592590808868,0.9999582767486572,0.4849127829074859,0.151266261935234,-0.2478154003620147,0.9999460577964784,0.5409093499183655,0.2325378358364105,-0.2399922311305999,0.9999186992645264,0.4722051620483398,0.241403266787529,-0.024089703336358,0.9998894333839417,0.5504120588302612,0.3726904690265655,-0.2405533045530319,0.9918811917304992,0.4629087448120117,0.3798907697200775,0.0588550977408885,0.7346977591514587,0.5534795522689819,0.4979006052017212,-0.3069004118442535,0.977280855178833,0.4433174133300781,0.4916038811206817,-0.037501998245716,0.8281558752059937,0.5549339056015015,0.5378668308258057,-0.3386460840702057,0.9540132880210876,0.4374613165855407,0.5269129276275635,-0.0528953075408935,0.7579161524772644,0.5484324097633362,0.5382127165794373,-0.3582624197006225,0.953480899333954,0.4377742707729339,0.5289040207862854,-0.0894562825560569,0.765826404094696,0.546181857585907,0.5255557298660278,-0.3145532011985779,0.925502061843872,0.4408076405525207,0.5184042453765869,-0.0550769753754138,0.7495390772819519,0.5250873565673828,0.4593830406665802,-0.0764742195606231,0.9998252391815186,0.4831805825233459,0.4622705280780792,0.076379656791687,0.9997810125350952,0.5419641733169556,0.6666486263275146,-0.1312641352415084,0.9961110353469848,0.4603910446166992,0.6504887938499451,0.0588676929473876,0.9776963591575624,0.5699132680892944,0.866502046585083,-0.0609027370810508,0.9969459772109984,0.4577241539955139,0.8369134068489075,0.1487888842821121,0.98257315158844,0.5773453712463379,0.8915307521820068,-0.062325645238161,0.925091564655304,0.4686786532402038,0.863323986530304,0.1501194685697555,0.9372640252113342,0.5469527840614319,0.9334281086921692,-0.2028767764568328,0.9933103322982788,0.4231417775154114,0.8869088292121887,0.0517379343509674,0.975348949432373
squat,half-side,down,0.4580163061618805,0.4520297646522522,-0.3208485841751098,0.9995368719100952,0.4634093642234802,0.433366984128952,-0.3173016905784607,0.998913586139679,0.4669145941734314,0.4316500425338745,-0.31723552942276,0.999017894268036,0.4709517359733581,0.4298340678215027,-0.3172656595706939,0.9979405403137208,0.4566361904144287,0.4348029196262359,-0.3009061217308044,0.9988341331481934,0.4549034237861633,0.4344230592250824,-0.3010003864765167,0.9992700815200806,0.4532628953456878,0.4339691698551178,-0.3010545670986175,0.9989855289459229,0.4855945110321045,0.4295558929443359,-0.2570231854915619,0.9979168772697448,0.4606770873069763,0.4348534941673279,-0.1833388358354568,0.9988659024238586,0.4678400158882141,0.4654980599880218,-0.2972299456596374,0.9996175169944764,0.4585208296775818,0.4664469063282013,-0.2761980295181274,0.999664306640625,0.5284042954444885,0.495187371969223,-0.2289620190858841,0.9993571639060974,0.4557827115058899,0.5071157813072205,-0.0911497175693512,0.999775230884552,0.5239630937576294,0.6352017521858215,-0.3720580041408539,0.9554192423820496,0.4355517923831939,0.6320503950119019,-0.2556354999542236,0.908635437488556,0.4867303371429443,0.5320302844047546,-0.4885099530220032,0.9698322415351868,0.448444128036499,0.5343554615974426,-0.4700471460819244,0.92119699716568,0.476647287607193,0.5061119794845581,-0.5199466943740845,0.9475635886192322,0.4455907940864563,0.5052753686904907,-0.5033427476882935,0.8522461652755737,0.4793891906738281,0.4971304535865783,-0.5033931732177734,0.9366401433944702,0.4507705569267273,0.4997478127479553,-0.4796144366264343,0.8196123838424683,0.4820470809936523,0.5040048956871033,-0.4838715493679046,0.8745123147964478,0.4556497633457184,0.5092942714691162,-0.4653492569923401,0.7726048827171326,0.5522192120552063,0.6602240204811096,-0.047427624464035,0.9996339082717896,0.508021891117096,0.6566677689552307,0.047473058104515,0.9996691942214966,0.5487494468688965,0.6841579079627991,-0.3676616549491882,0.989587664604187,0.4408556520938873,0.6735841631889343,-0.2040135115385055,0.961163341999054,0.5685368776321411,0.8717626929283142,-0.2440370321273803,0.9885582327842712,0.4567603468894958,0.8388057351112366,-0.0802742466330528,0.9626401662826538,0.5735650062561035,0.8878986835479736,-0.2365664690732956,0.891232967376709,0.4683151245117187,0.8601874709129333,-0.0729412660002708,0.9494741559028624,0.5505944490432739,0.933261215686798,-0.3648270666599273,0.9829459190368652,0.4250632226467132,0.8818752765655518,-0.1670289635658264,0.9544026851654052
squat,half-side,up,0.4868987202644348,0.1342379450798034,-0.2997423708438873,0.9999523758888244,0.4944023489952087,0.1180781498551368,-0.2998659908771515,0.9998912811279296,0.4979598522186279,0.1177845522761344,-0.2998851835727691,0.9998988509178162,0.5018078088760376,0.1177519559860229,-0.2999018728733063,0.999827206134796,0.487615019083023,0.1186085492372512,-0.2814294099807739,0.9998875260353088,0.486349493265152,0.1187620609998703,-0.2814412117004394,0.9999122023582458,0.4851908087730407,0.1188812777400016,-0.2814542949199676,0.9998949766159058,0.5141680240631104,0.1282695084810257,-0.2519420385360718,0.9998260736465454,0.4909959435462951,0.1286559998989105,-0.1634000688791275,0.999825119972229,0.4942069053649902,0.1517403572797775,-0.2780980467796325,0.9999572038650512,0.4852532744407654,0.1514956057071685,-0.2534247636795044,0.9999454021453856,0.5410112738609314,0.2321600764989853,-0.2397868633270263,0.99991637468338,0.4722850918769836,0.2407947927713394,-0.0232535898685455,0.999888241291046,0.5505583882331848,0.3726641833782196,-0.2395720779895782,0.9917171597480774,0.4628830552101135,0.3790575563907623,0.0593861751258373,0.7374488711357117,0.553857147693634,0.498816430568695,-0.3074973523616791,0.9776456356048584,0.4434704780578613,0.4919460415840149,-0.037876084446907,0.828474223613739,0.5551077127456665,0.5383775234222412,-0.3397435247898102,0.9546104073524476,0.4377257227897644,0.5266764163970947,-0.053428828716278,0.7577787637710571,0.5485903024673462,0.5381817817687988,-0.3595940172672272,0.9540696740150452,0.4381696581840515,0.5283435583114624,-0.0903249680995941,0.765451967716217,0.5463311672210693,0.5256901979446411,-0.3152527809143066,0.9264373183250428,0.4412260949611664,0.5179839134216309,-0.055535040795803,0.7488139271736145,0.5249224305152893,0.45964515209198,-0.0763275474309921,0.9998297691345216,0.4830944538116455,0.4624402821063995,0.0762388855218887,0.9997826814651488,0.5417453050613403,0.6667031645774841,-0.1328639984130859,0.9960708618164062,0.4607164263725281,0.6501560807228088,0.0573282018303871,0.978066384792328,0.5699754357337952,0.8669710755348206,-0.0623469948768615,0.9969722628593444,0.4577882289886474,0.8363284468650818,0.1529549062252044,0.982803463935852,0.5769633054733276,0.8912807106971741,-0.0638340041041374,0.926051139831543,0.4686920642852783,0.8627225160598755,0.1547108739614486,0.9379597306251526,0.5472711324691772,0.9331947565078736,-0.2053913176059723,0.993427872657776,0.4238879680633545,0.8864147663116455,0.055076353251934,0.9757612347602844
squat,half-side,down,0.4576519131660461,0.449002206325531,-0.2941995561122894,0.9995260834693908,0.4631431698799133,0.4307597279548645,-0.2908362746238708,0.998908519744873,0.4666540026664734,0.429585725069046,-0.2907664477825165,0.9990047812461852,0.470797598361969,0.4281176328659057,-0.2907872200012207,0.9979341626167296,0.4564200341701507,0.4311974942684173,-0.2736182510852813,0.9988332390785216,0.4546883702278137,0.4305785298347473,-0.2737103998661041,0.9992648363113404,0.4530087411403656,0.4298602342605591,-0.2737628519535064,0.9989933371543884,0.4855727255344391,0.4285480082035064,-0.2349807471036911,0.997870922088623,0.4603683054447174,0.4316461682319641,-0.1576052010059356,0.9988387823104858,0.4671854078769684,0.4635936021804809,-0.2720268070697784,0.9996010065078736,0.4578351080417633,0.4632353484630584,-0.250085711479187,0.9996495842933656,0.5281963348388672,0.4943827688694,-0.2091579139232635,0.9992435574531556,0.4562563896179199,0.5084462761878967,-0.0744580775499343,0.9997634887695312,0.5238784551620483,0.6343423128128052,-0.3579198122024536,0.947773575782776,0.4356864988803863,0.630022406578064,-0.2259523123502731,0.9077824354171752,0.4869185388088226,0.5306705236434937,-0.4639307558536529,0.9657776951789856,0.4484609961509704,0.53538578748703,-0.4405750334262848,0.9175866842269896,0.4764680862426758,0.507117509841919,-0.4941239953041076,0.941914677619934,0.4454568922519684,0.5060080885887146,-0.4732870459556579,0.8443934917449951,0.4787232279777527,0.4984969794750213,-0.480278342962265,0.929459512233734,0.4506812691688537,0.5002573728561401,-0.4509800374507904,0.8088759183883667,0.4825299382209778,0.5047693252563477,-0.4598892331123352,0.8618065714836121,0.4557631909847259,0.5097437500953674,-0.4364425241947174,0.7592829465866089,0.552131712436676,0.6593211889266968,-0.0488018207252025,0.999613344669342,0.5081793665885925,0.6569674015045166,0.0488445572555065,0.9996509552001952,0.5490191578865051,0.6837934255599976,-0.3638509213924408,0.9892755150794984,0.4407747685909271,0.6742280125617981,-0.1896649301052093,0.9581121802330016,0.5686475038528442,0.8718072772026062,-0.2567298412322998,0.988093376159668,0.4566639065742492,0.8383694291114807,-0.0778779610991478,0.9593660831451416,0.5731305480003357,0.88775235414505,-0.2514402270317077,0.888272225856781,0.4681553840637207,0.8597440123558044,-0.0720525905489921,0.9480037093162536,0.5509039163589478,0.9334399700164796,-0.3779236674308777,0.9824867248535156,0.4250201284885406,0.8821775913238525,-0.1635672748088836,0.9525367617607116
squat,half-side,up,0.4866004884243011,0.1340971887111663,-0.3085205852985382,0.999957799911499,0.4940032958984375,0.1176728457212448,-0.3084854483604431,0.999904215335846,0.4975567758083343,0.1174400970339775,-0.3085002601146698,0.9999113082885742,0.50127774477005,0.1175658404827117,-0.3085139393806457,0.9998533725738524,0.4877824187278747,0.118025504052639,-0.2901901304721832,0.999900996685028,0.486708790063858,0.11808542907238,-0.2902007699012756,0.9999205470085144,0.4856346547603607,0.118182249367237,-0.2902099192142486,0.99990713596344,0.5141572952270508,0.1288083642721176,-0.2573416829109192,0.9998521208763124,0.4915378093719482,0.128020241856575,-0.1712163686752319,0.9998368620872498,0.4929723739624023,0.1512451320886612,-0.2864473760128021,0.9999616146087646,0.4850855469703674,0.1508732736110687,-0.2619794309139251,0.9999493956565856,0.540590226650238,0.2326171398162841,-0.2452266216278076,0.99992436170578,0.4724014401435852,0.2401621639728546,-0.0280820466578006,0.999891757965088,0.5504350066184998,0.3706158101558685,-0.2480742186307907,0.9922133088111876,0.4623214304447174,0.3806349039077759,0.0505155436694622,0.731682538986206,0.5535482168197632,0.4976144134998321,-0.3120942711830139,0.977968156337738,0.4432137906551361,0.4907064735889435,-0.0390791147947311,0.8240815997123718,0.5549649596214294,0.536965548992157,-0.3444832861423492,0.954997718334198,0.4377346932888031,0.5264660716056824,-0.0552569553256034,0.7514994740486145,0.5481728315353394,0.5373085737228394,-0.3685983419418335,0.954609751701355,0.4379894733428955,0.5287214517593384,-0.0907535031437873,0.7599912881851196,0.5461201667785645,0.5246403217315674,-0.3218662440776825,0.9276314973831176,0.441040575504303,0.5181013941764832,-0.0564555637538433,0.7434607744216919,0.5251033902168274,0.4593157768249511,-0.0766568258404731,0.9998340606689452,0.4834195673465729,0.4618230164051056,0.0765708684921264,0.9997904896736144,0.5420812368392944,0.6664658188819885,-0.1338390856981277,0.9961975812911988,0.46055668592453,0.6497361063957214,0.0585936307907104,0.9768869280815125,0.5698755979537964,0.8668146133422852,-0.0639249607920646,0.99708890914917,0.4578834176063537,0.8353675603866577,0.1524832099676132,0.98278146982193,0.5771044492721558,0.8917497992515564,-0.0654235035181045,0.9253190755844116,0.4684024751186371,0.862553060054779,0.1539031565189361,0.9366517066955566,0.5468375086784363,0.933144986629486,-0.2069501131772995,0.9935520887374878,0.4230935573577881,0.8863705992698669,0.0544937625527381,0.975820541381836
squat,half-side,down,0.4579610824584961,0.4432572722434997,-0.2706946134567261,0.9995184540748596,0.4632061123847961,0.4249479174613952,-0.269040048122406,0.9988859295845032,0.4666019082069397,0.4234794676303863,-0.2689704298973083,0.998960256576538,0.4706452488899231,0.4217698872089386,-0.2689816355705261,0.9978575706481934,0.4567871689796448,0.4256717264652252,-0.2508473992347717,0.998814582824707,0.4551023542881012,0.425097644329071,-0.2509430646896362,0.9992501735687256,0.4534291625022888,0.4245983064174652,-0.2509990334510803,0.9989675283432008,0.4854870438575744,0.4219063520431518,-0.2188983410596847,0.9977657794952391,0.4607388973236084,0.4254660308361053,-0.1371068656444549,0.9988153576850892,0.4674548506736755,0.4570323824882507,-0.250335156917572,0.9995969533920288,0.4580580592155456,0.4572265148162842,-0.2270807474851608,0.999648094177246,0.528366208076477,0.4890342354774475,-0.1950161308050155,0.9992032647132874,0.4550929069519043,0.5044137239456177,-0.0540025644004344,0.9997615814208984,0.5243193507194519,0.6284413933753967,-0.3309150636196136,0.9390749931335448,0.4361044466495514,0.6245946884155273,-0.2140932530164718,0.9118123054504396,0.4875537753105163,0.5298309326171875,-0.436946302652359,0.96583092212677,0.4482192099094391,0.5332526564598083,-0.4261452555656433,0.9223155975341796,0.4768409729003906,0.505713939666748,-0.4666146636009216,0.943433403968811,0.4464834332466125,0.5036755204200745,-0.459057480096817,0.849864661693573,0.4791224896907806,0.4970435798168182,-0.4522605538368225,0.9312304258346558,0.4512711465358734,0.497045636177063,-0.4348284602165222,0.8127349019050598,0.4829936623573303,0.5030761361122131,-0.4329353868961334,0.8643831014633179,0.4560017585754394,0.506395161151886,-0.4210543632507324,0.7615642547607422,0.5519775748252869,0.6538695096969604,-0.0486899390816688,0.9996766448020936,0.507909893989563,0.6527398228645325,0.0487273670732975,0.9996962547302246,0.5484894514083862,0.6821146011352539,-0.3634902834892273,0.9884400963783264,0.4406364858150482,0.673509955406189,-0.1851534992456436,0.9555501937866212,0.5683856010437012,0.87077397108078,-0.2583286762237549,0.9876619577407836,0.4566334187984466,0.8377862572669983,-0.0829679891467094,0.957397162914276,0.5727527141571045,0.8863814473152161,-0.2539967894554138,0.8877644538879395,0.4681978821754455,0.8585757613182068,-0.0782026350498199,0.9474306702613832,0.5514072179794312,0.933707356452942,-0.3790695369243622,0.9824337363243104,0.4252139031887054,0.8823924660682678,-0.167865514755249,0.9510506391525269
squat,half-side,up,0.4876899719238281,0.1316164880990982,-0.3115928173065185,0.9999500513076782,0.4954819083213806,0.1168690174818039,-0.3096510171890259,0.9998851418495178,0.4990991652011871,0.1164785698056221,-0.3096719980239868,0.9998920559883118,0.5030040740966797,0.1162908896803855,-0.3096932768821716,0.99981427192688,0.4880972504615783,0.1178253069519996,-0.2933904528617859,0.9998820424079896,0.4865307211875915,0.1183664426207542,-0.2933949828147888,0.9999082684516908,0.4852427542209625,0.118670143187046,-0.293396532535553,0.9998897314071656,0.5143202543258667,0.1264283657073974,-0.2512567043304443,0.9998117685317992,0.4902712404727936,0.128897026181221,-0.1741958707571029,0.999820113182068,0.4952411651611328,0.1502549946308136,-0.2871900200843811,0.9999547600746156,0.4856337904930115,0.150009423494339,-0.2654195725917816,0.9999432563781738,0.5409692525863647,0.2329891622066497,-0.2362705022096634,0.9999064207077026,0.4722754955291748,0.243098571896553,-0.0298779122531414,0.9998867511749268,0.55058354139328,0.3725630044937134,-0.2356266230344772,0.990566611289978,0.4623337388038635,0.3797174990177154,0.0546923391520977,0.7366327047348022,0.5540179014205933,0.4995700120925903,-0.3023460805416107,0.9769717454910278,0.442973792552948,0.4922467172145843,-0.0419503524899482,0.8284173607826233,0.5554275512695312,0.5394889712333679,-0.3341157734394073,0.954443633556366,0.4375118613243103,0.5280970931053162,-0.0576988570392131,0.7593833208084106,0.5489252209663391,0.5394214391708374,-0.3559866547584533,0.953727662563324,0.4378995895385742,0.530006468296051,-0.0946132540702819,0.7665254473686218,0.5466817617416382,0.5269636511802673,-0.3108353912830353,0.9244751334190368,0.4408954083919525,0.5192162394523621,-0.0596650131046772,0.7492160797119141,0.524813711643219,0.4601894915103912,-0.076181560754776,0.9998258948326112,0.4828713834285736,0.4622979462146759,0.0761091709136962,0.9997788071632384,0.5417194366455078,0.6679590344429016,-0.1310438066720962,0.9961990118026732,0.4607523381710052,0.6507812738418579,0.0619184784591198,0.9787756204605104,0.569701075553894,0.8672246932983398,-0.0635322257876396,0.9970083236694336,0.4578627049922943,0.8361260890960693,0.1680269688367843,0.9829018115997314,0.5771502256393433,0.8912687301635742,-0.065626323223114,0.9287698864936828,0.4689182639122009,0.8629196286201477,0.1699214875698089,0.940571427345276,0.5474969148635864,0.933380663394928,-0.2103018015623092,0.9935950636863708,0.4238679409027099,0.8860583901405334,0.066007100045681,0.9760863780975342
squat,half-side,up,0.4860527515411377,0.1342968046665191,-0.291703313589096,0.9999526739120485,0.4935365617275238,0.1183220520615577,-0.2943977415561676,0.9998936653137208,0.4970642030239105,0.1181302890181541,-0.2944294214248657,0.999899923801422,0.5008257627487183,0.1181118041276931,-0.2944701015949249,0.9998316764831544,0.4872210919857025,0.1185762509703636,-0.2753564715385437,0.999889075756073,0.4861217439174652,0.11859692633152,-0.275363951921463,0.9999123215675354,0.4850803017616272,0.1185844987630844,-0.2753759026527405,0.9998959302902222,0.5134891867637634,0.1285947561264038,-0.246993213891983,0.9998301863670348,0.4914032816886902,0.1283622682094574,-0.1579162627458572,0.9998220205307008,0.4929679036140442,0.1516562849283218,-0.2717389166355133,0.9999579787254332,0.4847096800804138,0.1512198895215988,-0.2490561455488205,0.9999454617500304,0.5407226085662842,0.2327063679695129,-0.2359947711229324,0.9999179244041444,0.4720975756645202,0.2407611906528473,-0.020902294665575,0.9998884201049804,0.5501919984817505,0.3707050681114197,-0.2373611032962799,0.9913793802261353,0.462601751089096,0.3788919746875763,0.0587121658027172,0.7341852188110352,0.5535669326782227,0.4978667795658111,-0.3061264157295227,0.9773172736167908,0.4434855580329895,0.4919244945049286,-0.0347030870616436,0.8263352513313293,0.5551501512527466,0.5369195342063904,-0.3376336395740509,0.9541365504264832,0.4376787543296814,0.5267813205718994,-0.0498513355851173,0.7556796669960022,0.5487285852432251,0.5366249680519104,-0.3583920001983642,0.9536200761795044,0.4381545186042785,0.5287764072418213,-0.0861745402216911,0.7634316086769104,0.5465662479400635,0.523786723613739,-0.3141250908374786,0.9253019094467164,0.4412058889865875,0.5181329250335693,-0.0520368739962577,0.7464351058006287,0.5249696969985962,0.4592011868953705,-0.0757458955049514,0.999830424785614,0.4831015169620514,0.4620863497257232,0.0756775885820388,0.9997860193252563,0.5419726967811584,0.6661549806594849,-0.1322994232177734,0.9961708188056946,0.460717499256134,0.6498509049415588,0.0592258870601654,0.9779170155525208,0.5698807239532471,0.8661061525344849,-0.0647264719009399,0.9970635175704956,0.4579393267631531,0.8355512619018555,0.1529425382614135,0.9829679131507874,0.5773797035217285,0.8910765647888184,-0.0664058476686477,0.9270248413085938,0.4687148928642273,0.8624268174171448,0.1547923386096954,0.9384594559669496,0.5471912622451782,0.9329975843429564,-0.2072425782680511,0.9935956597328186,0.4234060645103454,0.8859444260597229,0.0574557110667228,0.9760825634002686
squat,half-side,down,0.4579089283943176,0.4528459906578064,-0.3168742060661316,0.9995307326316832,0.4634135663509369,0.4345659613609314,-0.313621461391449,0.9988997578620912,0.4667801856994629,0.4330739378929138,-0.3135674893856048,0.9990057349205016,0.4706977307796478,0.4315454661846161,-0.313598096370697,0.9979398846626282,0.4568890631198883,0.4360660016536712,-0.2962494194507599,0.9988319873809814,0.4552901685237884,0.4356259703636169,-0.2963391244411468,0.9992594122886658,0.4537364840507507,0.4350625276565552,-0.2963794469833374,0.9989773035049438,0.4858421683311462,0.4313647449016571,-0.2571039795875549,0.9979369640350342,0.4622410237789154,0.4349382221698761,-0.1790501177310943,0.9988473057746888,0.4679646492004394,0.4672570824623108,-0.2930353283882141,0.9996169209480286,0.4584657251834869,0.4678672254085541,-0.2707776427268982,0.999656617641449,0.5286163687705994,0.4936027824878692,-0.2298117876052856,0.999350607395172,0.4572469592094421,0.5071252584457397,-0.0852328240871429,0.9997754096984864,0.5239627957344055,0.6338508725166321,-0.366691529750824,0.9572857618331908,0.4360005855560303,0.6331717371940613,-0.2396993935108184,0.9038320183753968,0.4869641363620758,0.5321917533874512,-0.4747691750526428,0.9682894349098206,0.448263943195343,0.5345202684402466,-0.4513227045536041,0.9160519242286682,0.4763727188110351,0.5065369606018066,-0.5049452781677246,0.9452325701713562,0.4461250305175781,0.5050826072692871,-0.4836169183254242,0.8455080986022949,0.4787781834602356,0.4971276223659515,-0.489850103855133,0.934381365776062,0.4507029950618744,0.4998342394828796,-0.4610509872436523,0.813628613948822,0.4813172221183777,0.5043067336082458,-0.4703561663627624,0.8713759779930115,0.45530766248703,0.5097614526748657,-0.4471016526222229,0.7675259709358215,0.5522595643997192,0.660261869430542,-0.0482520870864391,0.9996051788330078,0.5081982016563416,0.6562670469284058,0.0483113043010234,0.9996480345726012,0.5488698482513428,0.684057891368866,-0.3602352440357208,0.9902046322822572,0.4413318037986755,0.6736482381820679,-0.1935815811157226,0.96304851770401,0.5685955882072449,0.872101366519928,-0.2370748966932296,0.9888482093811036,0.4567797183990478,0.8392905592918396,-0.0719104781746864,0.9640154838562012,0.5734824538230896,0.8883129358291626,-0.2303639650344848,0.8913845419883728,0.4682336747646332,0.8605023622512817,-0.0646790266036987,0.9501388072967528,0.5500014424324036,0.9334481954574584,-0.3552555739879608,0.9829374551773072,0.4250732064247131,0.8820822834968567,-0.1576279252767563,0.9553226232528688
squat,half-side,up,0.4857355654239654,0.1333289444446563,-0.2771312594413757,0.9999462366104126,0.4935632348060608,0.1184688657522201,-0.280233234167099,0.9998775720596312,0.4970833361148834,0.1180183961987495,-0.2802563607692718,0.999884843826294,0.5008112788200378,0.1177169606089592,-0.2802771925926208,0.999799370765686,0.4869125485420227,0.119289219379425,-0.2605325877666473,0.9998741149902344,0.4855753481388092,0.1196630448102951,-0.2605304419994354,0.9999036192893982,0.4844453334808349,0.1198383644223213,-0.2605366110801697,0.9998831748962402,0.5132654309272766,0.1277392506599426,-0.2387065589427948,0.9997990727424622,0.4908921718597412,0.1290933340787887,-0.1490103602409362,0.9998148679733276,0.4925187230110168,0.1509462594985962,-0.2598692774772644,0.9999526739120485,0.4844181537628174,0.1503238081932068,-0.2337795794010162,0.9999414682388306,0.5407427549362183,0.234397143125534,-0.2312655448913574,0.9998966455459596,0.4725510478019714,0.240983098745346,-0.0088702430948615,0.9998888969421388,0.5509538054466248,0.3740866482257843,-0.2331712990999221,0.9900680780410768,0.4628673195838928,0.3764480948448181,0.0689933449029922,0.747003972530365,0.5537375211715698,0.4992398917675018,-0.2963504791259765,0.9776116013526917,0.4431862235069275,0.4915347993373871,-0.0246584508568048,0.8392258882522583,0.5553832054138184,0.5391163229942322,-0.3278312981128692,0.9565114378929138,0.4369765818119049,0.5266338586807251,-0.0394104346632957,0.7731947302818298,0.5488376021385193,0.5385119915008545,-0.3494201004505157,0.9554505348205566,0.437175840139389,0.5277965068817139,-0.0768768191337585,0.7791287899017334,0.5463185906410217,0.5257422924041748,-0.3044921457767486,0.925966501235962,0.4402084350585937,0.5178359746932983,-0.0426326729357242,0.7609584331512451,0.5243950486183167,0.461266279220581,-0.0769141763448715,0.9998227953910828,0.4829347133636474,0.4626512229442596,0.0768430903553962,0.9997763633728028,0.5418081879615784,0.6687735319137573,-0.140496626496315,0.996106743812561,0.4607443213462829,0.6503745317459106,0.072462223470211,0.9780603051185608,0.5695540904998779,0.8687500953674316,-0.084776297211647,0.9968421459197998,0.4578251242637634,0.8378336429595947,0.1792205572128296,0.9819566011428832,0.5769027471542358,0.8919126987457275,-0.0880044251680374,0.9310038685798644,0.4687320590019226,0.8645856380462646,0.1849932819604873,0.9420375823974608,0.5482422709465027,0.9339380860328674,-0.233472466468811,0.993419110774994,0.4230290949344635,0.8876462578773499,0.0892187058925628,0.9752575755119324
