hips,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
hips_normal,0.8350116610527039,0.9381298422813416,0.0585632808506488,0.9986487030982972,0.848778247833252,0.9232001304626464,0.0697886794805526,0.9986509680747986,0.8485747575759888,0.9175929427146912,0.0697464793920517,0.9988731145858764,0.8482109308242798,0.9118112325668336,0.0697045400738716,0.9991214871406556,0.8492969274520874,0.9322879314422609,0.026578614488244,0.9982414841651917,0.8494672775268555,0.9330728054046632,0.0265504121780395,0.9985418319702148,0.8495160937309265,0.9341914653778076,0.0264343060553073,0.9986342787742616,0.8393882513046265,0.881327748298645,0.1395440399646759,0.9985694289207458,0.8413476943969727,0.9162740111351012,-0.0563105456531047,0.9982855916023254,0.8225163221359253,0.9248530268669128,0.0916522890329361,0.9962559938430786,0.8228289484977722,0.9317185878753662,0.0345209054648876,0.9968742728233336,0.7640305161476135,0.8014172315597534,0.2583676874637604,0.9985920786857604,0.7839128971099854,0.8867647647857666,-0.1694754213094711,0.9998040795326232,0.6719843745231628,0.7225105166435242,0.4182170033454895,0.1881384700536728,0.6846674084663391,0.8126423954963684,-0.3841929137706756,0.9352129697799684,0.6714859008789062,0.8470041751861572,0.5595927238464355,0.1341782510280609,0.698349118232727,0.9891745448112488,-0.5818012952804565,0.9602140188217164,0.6901788115501404,0.8612958192825317,0.6050863862037659,0.1759185940027237,0.7189525961875916,1.0120950937271118,-0.6325557827949524,0.9604535102844238,0.6968052983283997,0.8751034140586853,0.560734212398529,0.1778880208730697,0.7299177646636963,0.99861079454422,-0.5781500935554504,0.954098343849182,0.6917895674705505,0.8783476948738098,0.5460007190704346,0.1815520972013473,0.7241078615188599,0.9881604313850404,-0.5628948211669922,0.9219985604286194,0.5564752817153931,0.7990239262580872,0.1441725790500641,0.9953935146331788,0.5555617213249207,0.8599300980567932,-0.1441445499658584,0.9974950551986694,0.3979881405830383,0.8137080669403076,0.1737612932920456,0.2851262390613556,0.3880098164081573,0.8633899092674255,-0.0846260860562324,0.9594247341156006,0.2611587345600128,0.7994591593742371,0.2539734542369842,0.5529301166534424,0.2466797530651092,0.8335107564926147,-0.0268680397421121,0.9813028573989868,0.2397766858339309,0.7666569352149963,0.2569555938243866,0.68050217628479,0.2257181406021118,0.8003762364387512,-0.0217832941561937,0.9666476845741272,0.2431034296751022,0.8682778477668762,0.2065175026655197,0.707518458366394,0.2361516654491424,0.8925811648368835,-0.0814075544476509,0.9711958169937134
hips_normal,0.8395594358444214,0.9024823307991028,0.0637400671839714,0.9990530610084534,0.8519525527954102,0.8879951238632202,0.0765595957636833,0.999048948287964,0.8519043922424316,0.883182942867279,0.076533243060112,0.9992095828056335,0.8517435193061829,0.8785394430160522,0.0765111371874809,0.9993821382522584,0.8520640134811401,0.8953753113746643,0.0307426806539297,0.9987529516220092,0.8521413803100586,0.8954452276229858,0.0307042859494686,0.9989688396453856,0.8521592020988464,0.8959878087043762,0.0305826812982559,0.999030351638794,0.8440276384353638,0.8542755246162415,0.1530159562826156,0.9989820122718812,0.8446596264839172,0.8810349106788635,-0.0529527440667152,0.9987636804580688,0.827126145362854,0.8914728760719299,0.0986427217721939,0.9972975850105286,0.8274130821228027,0.8983355760574341,0.0381142273545265,0.9977392554283142,0.7754050493240356,0.7847772240638733,0.2845460772514343,0.9988770484924316,0.786157488822937,0.8587263226509094,-0.1728597283363342,0.9998384714126588,0.6688327789306641,0.7324844598770142,0.3996711075305938,0.235890507698059,0.6829859018325806,0.8057708740234375,-0.3814471364021301,0.9458568692207336,0.6709029674530029,0.8650227785110474,0.4301907420158386,0.129966914653778,0.6969577074050903,0.9885095357894896,-0.5708114504814148,0.9639313817024232,0.6877726316452026,0.8804917931556702,0.4602614939212799,0.164967343211174,0.7171421051025391,1.015070557594299,-0.6274369359016418,0.9625621438026428,0.6987856030464172,0.8945984840393066,0.408477246761322,0.1670576483011245,0.7277204990386963,0.999809503555298,-0.5730301737785339,0.956436574459076,0.6929991245269775,0.8973590135574341,0.4095197319984436,0.1704566031694412,0.7204663157463074,0.9885715246200562,-0.5527403950691223,0.925694465637207,0.5631206631660461,0.7864946126937866,0.1452592760324478,0.995741605758667,0.5638228058815002,0.8465997576713562,-0.1451553255319595,0.9976773858070374,0.4025726318359375,0.8124887347221375,0.155086949467659,0.2981868088245392,0.3959041237831116,0.8616930842399597,-0.1146044582128524,0.961030900478363,0.2566780149936676,0.799985408782959,0.2154252082109451,0.5701384544372559,0.2464647740125656,0.8353242874145508,-0.078000858426094,0.982269048690796,0.2336696088314056,0.7684985399246216,0.2151017934083938,0.6909717321395874,0.2253548204898834,0.8022462725639343,-0.0772881656885147,0.967419445514679,0.2346179485321045,0.8742161989212036,0.1503378897905349,0.7205012440681458,0.2328120917081833,0.8888375759124756,-0.1562061458826065,0.9736564755439758
hips_normal,0.8084613680839539,0.6162545680999756,-0.0394046641886234,0.9996830821037292,0.8221690058708191,0.594427764415741,-0.0313093736767768,0.999525249004364,0.8219226002693176,0.5910253524780273,-0.0313006974756717,0.9995793104171752,0.8216225504875183,0.5870928764343262,-0.0312728360295295,0.9996439814567566,0.822501540184021,0.593555212020874,-0.0679798349738121,0.9995922446250916,0.8224446177482605,0.58967524766922,-0.0680448561906814,0.9996899962425232,0.8223099708557129,0.5852306485176086,-0.0680757090449333,0.9997421503067015,0.8100255131721497,0.5531842708587646,0.0381280407309532,0.9992443919181824,0.8114928007125854,0.5577139258384705,-0.1264740824699401,0.9996650815010072,0.7938613295555115,0.6096385717391968,-0.0062580243684351,0.9992666840553284,0.793183445930481,0.6089196801185608,-0.0542145147919654,0.9995248317718506,0.712141752243042,0.5408915877342224,0.1691105961799621,0.9990301132202148,0.7420201301574707,0.5755836367607117,-0.1962910592555999,0.9999441504478456,0.6783313751220703,0.7224480509757996,0.1981875002384185,0.2175099700689315,0.7033437490463257,0.7889984846115112,-0.2157973349094391,0.987751603126526,0.6721188426017761,0.8850173354148865,0.1338074207305908,0.323640912771225,0.6932849287986755,0.9721386432647704,-0.1597025543451309,0.989333987236023,0.6894941926002502,0.8799066543579102,0.1414391100406646,0.3441133201122284,0.7137655019760132,0.9898864030838012,-0.1989272981882095,0.9850043654441832,0.6937955617904663,0.8827956914901733,0.1025989204645156,0.3446856737136841,0.7189613580703735,0.9724356532096864,-0.161352276802063,0.9816600680351256,0.6852523684501648,0.890510618686676,0.1162247285246849,0.3406453430652618,0.7081006765365601,0.9653982520103456,-0.144426092505455,0.9674252867698668,0.5244836211204529,0.614710807800293,0.1060294508934021,0.9968900680541992,0.5360374450683594,0.6530969738960266,-0.1060135215520858,0.9985923767089844,0.3858633041381836,0.7417898178100586,0.1691550314426422,0.3609620034694671,0.3871328234672546,0.7703611850738525,-0.0468477569520473,0.9698255062103271,0.2540788054466247,0.8043242692947388,0.269871175289154,0.7102511525154114,0.2451680153608322,0.836672306060791,0.0425328649580478,0.982353150844574,0.2239871472120285,0.7906663417816162,0.2773222327232361,0.7994835376739502,0.2170811593532562,0.8281289935112,0.0473209768533706,0.975435197353363,0.2546375393867492,0.8708330988883972,0.2314529418945312,0.8305216431617737,0.2503671646118164,0.8961299657821655,-0.0188856497406959,0.9714769721031188
 hips_deep,0.8205080032348633,0.5527254939079285,-0.0525607243180274,0.999907910823822,0.8258328437805176,0.5338515639305115,-0.0411551259458065,0.9998095631599426,0.8253060579299927,0.5329943895339966,-0.0411521308124065,0.9998144507408142,0.8248214721679688,0.5318883657455444,-0.0411530472338199,0.999841570854187,0.8244203329086304,0.5301246047019958,-0.0754189938306808,0.9998608827590942,0.8228357434272766,0.5266246199607849,-0.0754481330513954,0.999893844127655,0.8212008476257324,0.5225772857666016,-0.0754369720816612,0.999913454055786,0.8100711703300476,0.5172431468963623,0.0313138253986835,0.9997199773788452,0.8043110966682434,0.5077441930770874,-0.120969608426094,0.9999020099639891,0.8067883253097534,0.5609987378120422,-0.0195625331252813,0.9998023509979248,0.8042432069778442,0.5575480461120605,-0.0640668123960495,0.9998827576637268,0.7196784019470215,0.5313066244125366,0.1495774388313293,0.9993171095848083,0.7362383604049683,0.5604684948921204,-0.1960345804691314,0.9999450445175172,0.6719563603401184,0.715058445930481,0.1807242333889007,0.1784925162792205,0.6937159895896912,0.7607303857803345,-0.2286510467529297,0.9920450448989868,0.6734524369239807,0.8779557943344116,0.1368240863084793,0.2594844400882721,0.6898704767227173,0.9411757588386536,-0.1882566958665847,0.982384979724884,0.6888487339019775,0.8840643763542175,0.1423086822032928,0.2882212102413177,0.7082488536834717,0.9709029197692872,-0.2230732887983322,0.972582459449768,0.6918100714683533,0.8889923691749573,0.1046707034111023,0.286309540271759,0.7095481157302856,0.954857051372528,-0.1945488303899765,0.9673455357551576,0.6850718855857849,0.8917216062545776,0.1195683851838111,0.2795612215995788,0.7006562352180481,0.9456651210784912,-0.1765515506267547,0.9482622146606444,0.5372284650802612,0.6972854733467102,0.0988782867789268,0.9958404302597046,0.5447349548339844,0.7479543685913086,-0.0989473760128021,0.9977492690086364,0.3931003212928772,0.8061794638633728,0.1601692885160446,0.4095529019832611,0.3920836448669433,0.8521111607551575,-0.0637100636959075,0.9338589906692504,0.2569937407970428,0.8142967224121094,0.2557515501976013,0.6883465647697449,0.2470495700836181,0.8446333408355713,0.0324498154222965,0.963377833366394,0.2320931702852249,0.7797641158103943,0.2613357901573181,0.7890081405639648,0.2242852002382278,0.8180630803108215,0.0402672812342643,0.9543848037719728,0.238897368311882,0.870390772819519,0.2116330564022064,0.7863261699676514,0.2310045659542083,0.8990461826324463,-0.0168480593711137,0.9406842589378356
 hips_deep,0.8211472630500793,0.5506265163421631,-0.0488754734396934,0.9999093413352966,0.8258992433547974,0.5311640501022339,-0.0371159948408603,0.9998134970664978,0.8252891302108765,0.5300736427307129,-0.0371140167117118,0.9998179078102112,0.8247331380844116,0.5287079811096191,-0.0371164008975029,0.9998452067375184,0.8248286247253418,0.5282022953033447,-0.0726478546857833,0.9998656511306764,0.8234305381774902,0.5251296162605286,-0.0726735144853591,0.9998955130577089,0.822029709815979,0.521683931350708,-0.0726682394742965,0.9999145865440368,0.8097899556159973,0.5140416622161865,0.034520786255598,0.9997371435165404,0.8055477142333984,0.509253978729248,-0.124156430363655,0.9999069571495056,0.807682991027832,0.5587596893310547,-0.0164029002189636,0.9998141527175904,0.8060666918754578,0.556547999382019,-0.0624521672725677,0.9998905062675476,0.7187409400939941,0.5282971858978271,0.1529064327478408,0.9993422031402588,0.7371698617935181,0.5611708760261536,-0.199808269739151,0.9999443292617798,0.6703312397003174,0.7086284756660461,0.1840554773807525,0.1669222265481948,0.6926468014717102,0.7609090805053711,-0.2325965911149978,0.9923900365829468,0.6744045615196228,0.8754041790962219,0.1389793157577514,0.2535857260227203,0.6895652413368225,0.9434029459953308,-0.1939949691295623,0.9824981093406676,0.6897586584091187,0.8793328404426575,0.1449245661497116,0.2856244146823883,0.7095530033111572,0.971496045589447,-0.2303427159786224,0.9728527069091796,0.6926538348197937,0.8846140503883362,0.1065985411405563,0.2837399542331695,0.710847020149231,0.9545864462852478,-0.2008824050426483,0.9676969647407532,0.6861534714698792,0.8883944153785706,0.1215225085616111,0.2764782309532165,0.7013064622879028,0.9454652667045592,-0.1822015047073364,0.9483417272567748,0.5366469621658325,0.6950125694274902,0.1016775146126747,0.9959619641304016,0.5444721579551697,0.7473539710044861,-0.1017219200730323,0.9977683424949646,0.3925861120223999,0.8061932325363159,0.1632674038410186,0.427681416273117,0.3919457495212555,0.8522526025772095,-0.0643390119075775,0.9415873885154724,0.25602987408638,0.8153287172317505,0.2609946131706238,0.7064263224601746,0.2463510036468505,0.8465386033058167,0.0364572890102863,0.9676746129989624,0.2300838679075241,0.7811934351921082,0.2668089270591736,0.8006197810173035,0.2231077849864959,0.8219873309135437,0.0448598563671112,0.957735240459442,0.2385925054550171,0.8715786337852478,0.2181864082813263,0.7994896769523621,0.2303309142589569,0.9027723670005798,-0.0110285906121134,0.9471928477287292
 hips_deep,0.8200773000717163,0.5709307193756104,-0.0394653044641017,0.9998921751976012,0.8262585401535034,0.5461774468421936,-0.0289516933262348,0.999788463115692,0.8252859115600586,0.5427296757698059,-0.0289628915488719,0.9998044967651368,0.8242147564888,0.5393462181091309,-0.0289702713489532,0.999832272529602,0.8267809748649597,0.5497658848762512,-0.0633004456758499,0.9998329281806946,0.8263131976127625,0.5488496422767639,-0.0633242577314376,0.9998682737350464,0.8259187936782837,0.547899603843689,-0.0633315369486808,0.9998871088027954,0.8072794079780579,0.5169011950492859,0.0359133221209049,0.9997273683547974,0.8115909695625305,0.5323493480682373,-0.1186627522110939,0.9998739957809448,0.8055251240730286,0.5712071061134338,-0.009381741285324,0.9997768998146056,0.8061307072639465,0.5738335251808167,-0.0540870614349842,0.9998557567596436,0.7118644714355469,0.528395414352417,0.1468312442302703,0.9993881583213806,0.7354146242141724,0.5636025667190552,-0.1880606859922409,0.999917447566986,0.6724083423614502,0.7150933742523193,0.1691098809242248,0.180103451013565,0.692927360534668,0.7630940079689026,-0.2180216759443283,0.9900593757629396,0.6745206117630005,0.8813798427581787,0.122623786330223,0.2907417416572571,0.689674973487854,0.9509662985801696,-0.1793469041585922,0.9805676937103271,0.6911413669586182,0.8870245814323425,0.1289500296115875,0.319058209657669,0.7102099657058716,0.9746378660202026,-0.2139597237110138,0.9710191488265992,0.6937319040298462,0.8917930722236633,0.0923851281404495,0.3165824711322784,0.7124682664871216,0.9594962000846864,-0.1852024793624878,0.9655534029006958,0.6867860555648804,0.8946898579597473,0.1061920672655105,0.3089084327220917,0.7020512223243713,0.9501479864120485,-0.1679137349128723,0.945343017578125,0.5286463499069214,0.6870327591896057,0.0971613749861717,0.996165692806244,0.5377291440963745,0.7389697432518005,-0.0972552597522735,0.9976176619529724,0.3890471756458282,0.8004944920539856,0.1650453954935073,0.4411920011043548,0.3870618939399719,0.8436391353607178,-0.0505350120365619,0.941088616847992,0.2535166144371032,0.8183234333992004,0.2600109279155731,0.7355405688285828,0.2443359643220901,0.8480700850486755,0.0483605787158012,0.9692067503929138,0.2277733385562896,0.7868620753288269,0.265751838684082,0.8235087990760803,0.2179717570543289,0.8294273614883423,0.0566515326499938,0.9622596502304076,0.2389934360980987,0.8711625933647156,0.2199368178844452,0.8180385231971741,0.2312353551387787,0.9012178778648376,0.0055199763737618,0.9503095149993896
 hips_deep,0.814437985420227,0.5843191146850586,-0.0355077162384986,0.9998644590377808,0.8235206604003906,0.5633869767189026,-0.0233654174953699,0.9997169375419616,0.8228116035461426,0.5602774620056152,-0.0233535058796405,0.999740183353424,0.8220812082290649,0.5569342374801636,-0.0233312249183654,0.9997790455818176,0.8239970207214355,0.5648375749588013,-0.0594681128859519,0.9997833967208862,0.8236225843429565,0.5631503462791443,-0.0594780221581459,0.9998287558555604,0.8233163952827454,0.5613831281661987,-0.0594523176550865,0.9998478889465332,0.8075855374336243,0.5300553441047668,0.046247374266386,0.9996190071105956,0.8105266690254211,0.5408435463905334,-0.1164323911070823,0.999817430973053,0.7998360991477966,0.580392599105835,-0.0044233449734747,0.9997007846832277,0.8000978231430054,0.5814619660377502,-0.0513811483979225,0.9998024106025696,0.7144009470939636,0.5242252349853516,0.1590133011341095,0.999567687511444,0.7356963157653809,0.5614181160926819,-0.1946765035390854,0.9999325275421144,0.6808053255081177,0.7191557884216309,0.1791787594556808,0.2798973619937897,0.697024941444397,0.7616106867790222,-0.2327290028333664,0.9911184310913086,0.6769187450408936,0.8810723423957825,0.1190767660737037,0.4477737843990326,0.6880549788475037,0.9406662583351136,-0.19894540309906,0.985787868499756,0.6928133368492126,0.8889983892440796,0.1226876825094223,0.457373559474945,0.7062183618545532,0.9624781012535096,-0.2367923557758331,0.9785938262939452,0.6953285932540894,0.8932979106903076,0.0850169956684112,0.4555231928825378,0.7075306177139282,0.9523192644119264,-0.2084197998046875,0.9747319221496582,0.6884617805480957,0.8952165246009827,0.1019938439130783,0.441178411245346,0.699020266532898,0.9456170201301576,-0.1875172704458236,0.9575774073600768,0.5304878950119019,0.6796830296516418,0.1045093089342117,0.9961730241775512,0.5375236868858337,0.7225711345672607,-0.1045982465147972,0.9975009560585022,0.3938166797161102,0.8037789463996887,0.1629123836755752,0.440337598323822,0.3907582461833954,0.845705509185791,-0.0706761181354522,0.947394609451294,0.2560968995094299,0.8190082311630249,0.2569542229175567,0.7336081862449646,0.2447018176317215,0.8495109677314758,0.0221151448786258,0.9723005890846252,0.2301892787218094,0.7860426902770996,0.2624612748622894,0.8317046761512756,0.2192595899105072,0.8286337852478027,0.0295368935912847,0.9664030075073242,0.2436358034610748,0.8746808171272278,0.2165038287639618,0.8187794089317322,0.2326425611972808,0.9021984338760376,-0.0241020731627941,0.9548917412757874
hips_normal,0.8152057528495789,0.8575630187988281,-0.0125745357945561,0.9994669556617736,0.8286706209182739,0.8457499146461487,0.0011894083581864,0.999225914478302,0.828879714012146,0.8413708209991455,0.0011399432551115,0.999335765838623,0.8290905952453613,0.8369795083999634,0.0010950221912935,0.9994439482688904,0.8287647366523743,0.8546158671379089,-0.0428698435425758,0.9992608428001404,0.8290362358093262,0.8563023805618286,-0.0429231375455856,0.9994351267814636,0.8293340802192688,0.8578071594238281,-0.0430045910179615,0.9995232224464417,0.8250134587287903,0.8147152662277222,0.0756523981690406,0.9988712072372437,0.8249999284744263,0.8410508632659912,-0.1243058443069458,0.999347448348999,0.8038734197616577,0.8457034826278687,0.02172626927495,0.998465895652771,0.8042173385620117,0.8555000424385071,-0.0366462990641593,0.9990020394325256,0.7508531808853149,0.7096349596977234,0.1968679130077362,0.9989750385284424,0.7651124596595764,0.7954336404800415,-0.2026261836290359,0.9999297261238098,0.6518121957778931,0.7197644710540771,0.3533671796321869,0.1572480648756027,0.6560999751091003,0.8068658709526062,-0.3406030237674713,0.987635850906372,0.6780628561973572,0.8582861423492432,0.4324596524238586,0.3575765788555145,0.6820576786994934,0.960881233215332,-0.4496968388557434,0.9914668798446656,0.6982138752937317,0.8705703616142273,0.4679391980171203,0.4065303802490234,0.7010177373886108,0.9910735487937928,-0.4998538494110107,0.988599956035614,0.7009311318397522,0.8782855272293091,0.4252232015132904,0.4087859392166137,0.7121255397796631,0.9732730388641356,-0.4597988128662109,0.9865483045578004,0.6958732604980469,0.8785378932952881,0.4177172183990478,0.3996719717979431,0.7022384405136108,0.9544521570205688,-0.4365685880184173,0.97414231300354,0.5351068377494812,0.7306497097015381,0.1267301440238952,0.9958422780036926,0.5319023132324219,0.7965719699859619,-0.1265922933816909,0.998196542263031,0.3790127635002136,0.7840293049812317,0.1888699829578399,0.3149191439151764,0.3764567971229553,0.8237756490707397,-0.0659564062952995,0.97661691904068,0.2457463294267654,0.8057900071144104,0.2795277237892151,0.6502665281295776,0.2350903004407882,0.8370348811149597,0.019774205982685,0.987857699394226,0.2224640846252441,0.7832490801811218,0.2827786803245544,0.7557318806648254,0.2098280489444732,0.8190170526504517,0.025351520627737,0.9790998101234436,0.2463445216417312,0.8929635882377625,0.2303969413042068,0.8025791645050049,0.2418097555637359,0.8985284566879272,-0.0421323850750923,0.9792978167533876
hips_normal,0.8253677487373352,0.934975266456604,0.0657719150185585,0.9983290433883668,0.840175986289978,0.9213806390762328,0.0776519477367401,0.9984319806098938,0.8403756022453308,0.9159260988235474,0.0776069238781929,0.9985925555229188,0.8404375910758972,0.910399615764618,0.077543593943119,0.9989450573921204,0.8403111696243286,0.9296584129333496,0.0330240689218044,0.9980547428131104,0.8405882716178894,0.9300550818443298,0.032992348074913,0.998274862766266,0.8407948613166809,0.9308317303657532,0.0328557454049587,0.9985010623931884,0.8331084251403809,0.8800127506256104,0.1457704454660415,0.9984279870986938,0.8337792158126831,0.9128860235214232,-0.0568001084029674,0.9978485107421876,0.8146224021911621,0.9213131666183472,0.0976504012942314,0.9954620599746704,0.8144944906234741,0.9272857904434204,0.0386629030108451,0.9960309863090516,0.7682742476463318,0.7949129939079285,0.2621872425079345,0.9982635974884032,0.776199460029602,0.871877133846283,-0.1748246699571609,0.9997626543045044,0.6700094938278198,0.7392138838768005,0.4244489073753357,0.1447154134511947,0.679235577583313,0.8180569410324097,-0.3954898118972778,0.9294623732566832,0.6772463917732239,0.8670194149017334,0.5687013864517212,0.1650286167860031,0.6987089514732361,0.99250328540802,-0.5881824493408203,0.9577646851539612,0.6907810568809509,0.8724542260169983,0.6152287125587463,0.2034907042980194,0.7198173403739929,1.0181094408035278,-0.644732654094696,0.9579217433929444,0.70317542552948,0.9049257040023804,0.568742573261261,0.2051056176424026,0.730568528175354,1.002918362617493,-0.5925147533416748,0.9517449736595154,0.6988493800163269,0.904626190662384,0.5541439056396484,0.2071139961481094,0.7234618663787842,0.9904227256774902,-0.571561336517334,0.9182631969451904,0.5508442521095276,0.792956531047821,0.1429359465837478,0.991793930530548,0.5468503832817078,0.8461996912956238,-0.1428479552268982,0.9957599639892578,0.3938376605510711,0.820720911026001,0.176980048418045,0.2219778001308441,0.3779362738132477,0.8662711977958679,-0.0987752303481102,0.8989980816841125,0.2634505033493042,0.7938394546508789,0.2573301494121551,0.4242791533470154,0.2419270277023315,0.8271845579147339,-0.0446253307163715,0.9531515836715698,0.2419935464859008,0.760365903377533,0.2597808241844177,0.5830385684967041,0.2254259288311004,0.7894895672798157,-0.0399428121745586,0.9403657913208008,0.2251542806625366,0.8500262498855591,0.2055583894252777,0.5733159184455872,0.2205019891262054,0.8685099482536316,-0.1070945039391517,0.9347599744796752
hips_normal,0.815970242023468,0.7390508651733398,0.0345425978302955,0.9989081025123596,0.8272308111190796,0.7283347845077515,0.0439439788460731,0.9988725185394288,0.827750563621521,0.7228308916091919,0.0439230427145957,0.999005138874054,0.8282736539840698,0.716945469379425,0.0439126044511795,0.9992491006851196,0.8272150754928589,0.7374169826507568,-0.0033787917345762,0.9986920356750488,0.827682614326477,0.7386112809181213,-0.0034144986420869,0.9988641738891602,0.8280630111694336,0.7394800782203674,-0.0034877932630479,0.9990272521972656,0.8253944516181946,0.6825115084648132,0.1127306446433067,0.9986294507980348,0.8231074213981628,0.7144216895103455,-0.102957859635353,0.9986183047294616,0.8050795793533325,0.7236735820770264,0.0637409463524818,0.9970188736915588,0.8051348924636841,0.7330121994018555,0.0017387580592185,0.9976329803466796,0.7363235354423523,0.5986003875732422,0.2431802451610565,0.9987658262252808,0.7657333016395569,0.6720666289329529,-0.1993337571620941,0.9998714327812196,0.6499269604682922,0.7011743187904358,0.348170131444931,0.1296312510967254,0.672299325466156,0.7849175333976746,-0.2372407466173172,0.9641377925872804,0.6687601804733276,0.8539205193519592,0.3436549305915832,0.2533835470676422,0.6825419664382935,0.9609307050704956,-0.1913416683673858,0.98089599609375,0.6869518756866455,0.8616974949836731,0.3682373166084289,0.3154919743537903,0.7023852467536926,0.988159716129303,-0.2310109138488769,0.9799347519874572,0.693401038646698,0.8715749382972717,0.3199155926704407,0.3201884925365448,0.7111546397209167,0.9722718000411988,-0.1935647130012512,0.9768471121788024,0.6874703168869019,0.8722876906394958,0.3236454427242279,0.320119559764862,0.7021297216415405,0.9600180983543396,-0.1756559014320373,0.9587388634681702,0.5252456068992615,0.6457118391990662,0.1368812322616577,0.9942525029182434,0.5346001982688904,0.7008576989173889,-0.1368656009435653,0.9971702694892884,0.3767846524715423,0.7480297684669495,0.2197946608066558,0.2555401623249054,0.3776445090770721,0.7811154723167419,-0.0625143572688102,0.936509370803833,0.2404407560825348,0.8026976585388184,0.3232255280017853,0.4926860332489013,0.2339203059673309,0.8359047174453735,0.0182650331407785,0.9698320031166076,0.2107631862163543,0.7954655289649963,0.3280721008777618,0.6500248908996582,0.2007027566432953,0.828157901763916,0.0236060284078121,0.9600086808204652,0.2568800449371338,0.869730532169342,0.2810135781764984,0.6564935445785522,0.2468870878219604,0.900528609752655,-0.0397161394357681,0.9574065804481506
hips_normal,0.8006375432014465,0.6432082056999207,-0.0004330618248786,0.9994043111801147,0.8139064908027649,0.6258498430252075,0.0101337246596813,0.9993034601211548,0.8141059875488281,0.6212577819824219,0.0101485522463917,0.999384343624115,0.8143766522407532,0.6162760257720947,0.0101741924881935,0.999521791934967,0.8147436380386353,0.6288642883300781,-0.03087336756289,0.9992662072181702,0.815451443195343,0.6267622113227844,-0.0309218559414148,0.9993775486946106,0.816208004951477,0.6245439052581787,-0.0309738032519817,0.9994738698005676,0.8082684278488159,0.5824993848800659,0.0813119411468505,0.9990254640579224,0.809796929359436,0.5975514054298401,-0.1008636504411697,0.9992523193359376,0.7883821129798889,0.6320852041244507,0.0338030532002449,0.9983898401260376,0.788467526435852,0.6347386240959167,-0.0202394668012857,0.998779833316803,0.7125254273414612,0.5459473729133606,0.2133946716785431,0.9990277886390686,0.7445171475410461,0.5904595255851746,-0.175205111503601,0.9999216794967652,0.6674903035163879,0.7156960368156433,0.2524430155754089,0.203862190246582,0.6914695501327515,0.7676810622215271,-0.2197218239307403,0.9800752997398376,0.6661837697029114,0.8757721185684204,0.1654582619667053,0.3810751736164093,0.6861923933029175,0.961936354637146,-0.1744954884052276,0.9874926805496216,0.6835409998893738,0.8789032101631165,0.1724366545677185,0.4107063412666321,0.7078595757484436,0.9822191596031188,-0.2147020399570465,0.984839916229248,0.6889721751213074,0.8829120993614197,0.1312247216701507,0.4145270586013794,0.7099820971488953,0.958365797996521,-0.1750544607639312,0.981981098651886,0.6805545091629028,0.8876985311508179,0.1462665051221847,0.408770740032196,0.699844241142273,0.9497336745262146,-0.1577351540327072,0.9670882821083068,0.520637035369873,0.6148011684417725,0.1131157651543617,0.995971143245697,0.5307345986366272,0.6566515564918518,-0.1130927801132202,0.9981570839881896,0.3763250112533569,0.7428911924362183,0.1741246283054351,0.3087978959083557,0.3772681355476379,0.7664951682090759,-0.0638223141431808,0.9605031609535216,0.2422550469636917,0.8039789199829102,0.2632738947868347,0.6216171979904175,0.2342060506343841,0.8370975255966187,0.0073105422779917,0.9796881675720216,0.2125894129276275,0.7965562343597412,0.2687827944755554,0.7496374249458313,0.2043976038694381,0.8306379318237305,0.0098955612629652,0.9725963473320008,0.2567343115806579,0.8785984516143799,0.2181934863328933,0.7654738426208496,0.2512579262256622,0.9085800051689148,-0.064480610191822,0.9697542190551758
